"","Codigo","Companhia","Ano","Management.Council","Statutory.Directors","Fiscal.Council"
"2201",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2016",0,0,0
"2202",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2015",0,0,0
"2203",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2014",0,0,0
"2204",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2013",0,0,0
"2205",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2012",0,0,0
"2206",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2011",0,0,0
"2207",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2010",0,0,0
"2208",404,"HABITASEC SECURITIZADORA SA","2017",0,0,0
"2209",404,"HABITASEC SECURITIZADORA SA","2016",0,0,0
"2210",404,"HABITASEC SECURITIZADORA SA","2015",0,0,0
"2211",404,"HABITASEC SECURITIZADORA SA","2013",0,49.63,0
"2212",404,"HABITASEC SECURITIZADORA SA","2012",0,45.3,0
"2213",404,"HABITASEC SECURITIZADORA SA","2011",0,88.94,0
"2214",404,"HABITASEC SECURITIZADORA SA","2010",0,94.75,0
"2215",405,"RENOVA ENERGIA S/A","2017",0,94.75,0
"2216",405,"RENOVA ENERGIA S/A","2016",0,94.75,0
"2217",405,"RENOVA ENERGIA S/A","2015",0,93.1,0
"2218",405,"RENOVA ENERGIA S/A","2014",0,82.11,0
"2219",405,"RENOVA ENERGIA S/A","2013",0,0,0
"2220",405,"RENOVA ENERGIA S/A","2012",0,0,0
"2221",405,"RENOVA ENERGIA S/A","2011",0,0,0
"2222",405,"RENOVA ENERGIA S/A","2010",0,0,0
"2223",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2015",0,0,0
"2224",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2014",0,27.36,0
"2225",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2013",0,83.82,0
"2226",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2012",0,67.21,0
"2227",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2011",0,27.73,0
"2228",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2010",0,27.9,0
"2229",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2015",0,25.18,0
"2230",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2014",0,28.69,0
"2231",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2013",0,30.77,0
"2232",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2012",0,28.33,0
"2233",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2011",0,29.36,0
"2234",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2010",0,32.27,0
"2235",408,"INVITEL LEGACY SA","2014",0,0,0
"2236",408,"INVITEL LEGACY SA","2013",0,0,0
"2237",408,"INVITEL LEGACY SA","2012",0,0,0
"2238",408,"INVITEL LEGACY SA","2011",0,0,0
"2239",408,"INVITEL LEGACY SA","2010",0,0,0
"2240",409,"TARPON INVESTIMENTOS S/A","2017",0,0,0
"2241",409,"TARPON INVESTIMENTOS S/A","2016",0,0,0
"2242",409,"TARPON INVESTIMENTOS S/A","2015",0,0,0
"2243",409,"TARPON INVESTIMENTOS S/A","2014",0,0,0
"2244",409,"TARPON INVESTIMENTOS S/A","2013",0,0,0
"2245",409,"TARPON INVESTIMENTOS S/A","2012",0,0,0
"2246",409,"TARPON INVESTIMENTOS S/A","2011",0,0,0
"2247",409,"TARPON INVESTIMENTOS S/A","2010",0,0,0
"2248",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2017",0,6.88,0
"2249",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2016",0,33.17,0
"2250",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2015",0,32.4,0
"2251",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2014",0,34.51,0
"2252",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2013",0,33.62,0
"2253",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2012",0,30.63,0
"2254",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2011",0,29.91,0
"2255",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2010",0,26.36,0
"2256",411,"CIELO S.A.","2017",0,33.81,0
"2257",411,"CIELO S.A.","2016",0,21.16,0
"2258",411,"CIELO S.A.","2015",0,21.32,0
"2259",411,"CIELO S.A.","2014",0,17.15,0
"2260",411,"CIELO S.A.","2013",0,17.93,0
"2261",411,"CIELO S.A.","2012",0,21.12,0
"2262",411,"CIELO S.A.","2011",0,13.41,0
"2263",411,"CIELO S.A.","2010",0,26.88,0
"2264",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2017",0,33.54,0
"2265",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2016",0,21.99,0
"2266",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2015",0,21.52,0
"2267",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2014",0,23.5,0
"2268",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2013",0,18.9,0
"2269",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2012",0,18.91,0
"2270",413,"INFRASEC SECURITIZADORA S/A","2011",0,0,0
"2271",413,"INFRASEC SECURITIZADORA S/A","2010",0,26.73,0
"2272",414,"PORTX OPERAÇÕES PORTUÁRIAS S.A.","2011",0,22.24,0
"2273",414,"PORTX OPERAÇÕES PORTUÁRIAS S.A.","2010",0,22.11,0
"2274",415,"EBX BRASIL SA","2012",0,17.33,0
"2275",415,"EBX BRASIL SA","2011",0,17.87,0
"2276",415,"EBX BRASIL SA","2010",0,17.39,0
"2277",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2016",0,0,0
"2278",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2015",0,0,0
"2279",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2014",0,0,0
"2280",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2013",0,0,0
"2281",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2012",0,0,0
"2282",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2011",0,28.42,0
"2283",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2010",0,35.49,0
"2284",417,"AUTOVIAS S/A","2017",0,31.2,0
"2285",417,"AUTOVIAS S/A","2016",0,37.5,0
"2286",417,"AUTOVIAS S/A","2015",0,25.12,0
"2287",417,"AUTOVIAS S/A","2014",0,7.59,0
"2288",417,"AUTOVIAS S/A","2013",0,24.45,0
"2289",417,"AUTOVIAS S/A","2012",0,23.37,0
"2290",417,"AUTOVIAS S/A","2011",0,54.04,0
"2291",417,"AUTOVIAS S/A","2010",0,64.02,0
"2292",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2017",0,28.5,0
"2293",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2016",0,0,0
"2294",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2015",0,0,0
"2295",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2014",0,0,0
"2296",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2013",0,0,0
"2297",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2012",0,0,0
"2298",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2011",0,38.59,0
"2299",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2010",0,39.59,0
"2300",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2017",0,40.1,0
"2301",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2016",0,39.32,0
"2302",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2015",0,0,0
"2303",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2014",0,29.38,0
"2304",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2013",0,51.96,0
"2305",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2012",0,53.12,0
"2306",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2011",0,21.42,0
"2307",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2010",0,20.37,0
"2308",420,"BRAZAL - BRASIL ALIMENTOS S.A.","2012",0,21.19,0
"2309",420,"BRAZAL - BRASIL ALIMENTOS S.A.","2011",0,20.65,0
"2310",420,"BRAZAL - BRASIL ALIMENTOS S.A.","2010",0,17.19,0
"2311",421,"FLEURY SA","2017",0,18.07,0
"2312",421,"FLEURY SA","2016",0,18.38,0
"2313",421,"FLEURY SA","2015",0,13.82,0
"2314",421,"FLEURY SA","2014",0,21.45,0
"2315",421,"FLEURY SA","2013",0,19.34,0
"2316",421,"FLEURY SA","2012",0,20.03,0
"2317",421,"FLEURY SA","2011",0,16.83,0
"2318",421,"FLEURY SA","2010",0,19.12,0
"2319",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2017",0,19.91,0
"2320",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2016",0,0,0
"2321",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2015",20.69,21.3,0
"2322",424,"BARIGUI SECURITIZADORA SA","2017",16.72,20.37,0
"2323",424,"BARIGUI SECURITIZADORA SA","2016",35.02,18.38,0
"2324",424,"BARIGUI SECURITIZADORA SA","2015",37.84,18.56,0
"2325",424,"BARIGUI SECURITIZADORA SA","2014",31.4,18.56,0
"2326",424,"BARIGUI SECURITIZADORA SA","2013",23.93,19.91,0
"2327",425,"MULTIPLUS SA","2017",33.54,19.73,0
"2328",425,"MULTIPLUS SA","2016",43.24,33.66,0
"2329",425,"MULTIPLUS SA","2015",0,17.24,0
"2330",425,"MULTIPLUS SA","2014",0,12.27,0
"2331",425,"MULTIPLUS SA","2013",0,12.01,0
"2332",425,"MULTIPLUS SA","2012",0,16.57,0
"2333",425,"MULTIPLUS SA","2011",0,18.74,0
"2334",425,"MULTIPLUS SA","2010",0,18.81,0
"2335",426,"AUTOPISTA PLANALTO SUL SA","2017",0,8.98,0
"2336",426,"AUTOPISTA PLANALTO SUL SA","2016",0,10.34,0
"2337",426,"AUTOPISTA PLANALTO SUL SA","2015",0,0,0
"2338",426,"AUTOPISTA PLANALTO SUL SA","2014",0,0,0
"2339",426,"AUTOPISTA PLANALTO SUL SA","2013",0,0,0
"2340",426,"AUTOPISTA PLANALTO SUL SA","2012",0,16.67,0
"2341",426,"AUTOPISTA PLANALTO SUL SA","2011",0,33,0
"2342",426,"AUTOPISTA PLANALTO SUL SA","2010",0,19.26,0
"2343",427,"AUTOPISTA FERNÃO DIAS SA","2017",0,66.42,0
"2344",427,"AUTOPISTA FERNÃO DIAS SA","2016",0,61.82,0
"2345",427,"AUTOPISTA FERNÃO DIAS SA","2015",0,30.41,0
"2346",427,"AUTOPISTA FERNÃO DIAS SA","2014",0,34.51,0
"2347",427,"AUTOPISTA FERNÃO DIAS SA","2013",0,46.53,0
"2348",427,"AUTOPISTA FERNÃO DIAS SA","2012",0,40.08,0
"2349",427,"AUTOPISTA FERNÃO DIAS SA","2011",0,43.58,0
"2350",427,"AUTOPISTA FERNÃO DIAS SA","2010",0,0,0
"2351",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2017",0,0,0
"2352",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2016",0,0,0
"2353",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2015",0,0,0
"2354",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2014",0,0,0
"2355",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2013",0,0,0
"2356",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2012",0,0,0
"2357",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2011",0,25.44,0
"2358",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2010",0,0,0
"2359",429,"JSL S.A.","2017",0,26.35,0
"2360",429,"JSL S.A.","2016",0,9.16,0
"2361",429,"JSL S.A.","2015",0,0,0
"2362",429,"JSL S.A.","2014",0,0,0
"2363",429,"JSL S.A.","2013",0,0,0
"2364",429,"JSL S.A.","2012",0,0,0
"2365",429,"JSL S.A.","2011",0,0,0
"2366",429,"JSL S.A.","2010",0,0,0
"2367",431,"DUXXI IMOBILIÁRIA S.A.","2013",0,0,0
"2368",431,"DUXXI IMOBILIÁRIA S.A.","2012",0,0,0
"2369",431,"DUXXI IMOBILIÁRIA S.A.","2011",0,0,0
"2370",431,"DUXXI IMOBILIÁRIA S.A.","2010",0,25.76,0
"2371",432,"MARISA LOJAS SA","2017",0,20.53,0
"2372",432,"MARISA LOJAS SA","2016",0,24.77,0
"2373",432,"MARISA LOJAS SA","2015",0,23.85,0
"2374",432,"MARISA LOJAS SA","2014",0,32.62,0
"2375",432,"MARISA LOJAS SA","2013",0,0,0
"2376",432,"MARISA LOJAS SA","2012",0,31.4,0
"2377",432,"MARISA LOJAS SA","2011",0,31.55,0
"2378",432,"MARISA LOJAS SA","2010",0,0,0
"2379",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2017",0,0,0
"2380",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2016",0,26.19,0
"2381",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2015",0,8.65,0
"2382",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2014",0,36.13,0
"2383",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2013",0,36.44,0
"2384",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2012",0,0,0
"2385",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2011",0,0,0
"2386",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2010",0,0,0
"2387",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2017",0,0,0
"2388",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2016",0,0,0
"2389",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2015",0,0,0
"2390",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2014",0,0,0
"2391",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2013",0,0,0
"2392",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2012",0,0,0
"2393",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2011",0,0,0
"2394",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2010",0,0,0
"2395",435,"REDENTOR ENERGIA S/A","2014",0,0,0
"2396",435,"REDENTOR ENERGIA S/A","2013",0,37.28,0
"2397",435,"REDENTOR ENERGIA S/A","2012",0,59.17,0
"2398",435,"REDENTOR ENERGIA S/A","2011",0,44.43,0
"2399",435,"REDENTOR ENERGIA S/A","2010",0,29.96,0
"2400",436,"TEREOS INTERNACIONAL S/A","2016",0,33.02,0
"2401",436,"TEREOS INTERNACIONAL S/A","2015",0,1.85,0
"2402",436,"TEREOS INTERNACIONAL S/A","2014",45.04,58.39,0
"2403",436,"TEREOS INTERNACIONAL S/A","2013",54.48,64.71,0
"2404",436,"TEREOS INTERNACIONAL S/A","2012",0,15.42,0
"2405",436,"TEREOS INTERNACIONAL S/A","2011",0,35.78,0
"2406",436,"TEREOS INTERNACIONAL S/A","2010",0,31.74,0
"2407",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2017",0,38.39,0
"2408",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2016",0,50,0
"2409",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2015",0,0,0
"2410",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2014",0,0,0
"2411",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2013",0,0,0
"2412",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2012",0,0,0
"2413",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2011",0,0,0
"2414",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2010",0,0,0
"2415",438,"POLO CAPITAL SECURITIZADORA S/A","2017",0,0,0
"2416",438,"POLO CAPITAL SECURITIZADORA S/A","2016",0,0,0
"2417",438,"POLO CAPITAL SECURITIZADORA S/A","2015",0,Inf,0
"2418",438,"POLO CAPITAL SECURITIZADORA S/A","2014",0,0,0
"2419",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2017",0,0,0
"2420",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2016",0,0,0
"2421",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2015",0,0,0
"2422",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2014",0,0,0
"2423",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2013",0,0,0
"2424",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2012",0,32.93,0
"2425",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2011",0,36.82,0
"2426",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2010",0,20.96,0
"2427",440,"PETRO RIO S.A.","2017",0,0,0
"2428",440,"PETRO RIO S.A.","2016",0,26.26,0
"2429",440,"PETRO RIO S.A.","2015",0,24.19,0
"2430",440,"PETRO RIO S.A.","2014",0,29.54,0
"2431",440,"PETRO RIO S.A.","2013",0,37.24,0
"2432",440,"PETRO RIO S.A.","2012",0,0,0
"2433",440,"PETRO RIO S.A.","2011",0,0,0
"2434",440,"PETRO RIO S.A.","2010",0,0,0
"2435",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2017",0,0,0
"2436",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2016",0,0,0
"2437",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2015",0,41.76,0
"2438",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2014",0,0,0
"2439",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2013",0,0,0
"2440",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2012",0,0,0
"2441",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2011",0,0,0
"2442",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2010",0,0,0
"2443",442,"BRASIL PLURAL SECURITIZADORA S.A.","2014",0,0,0
"2444",442,"BRASIL PLURAL SECURITIZADORA S.A.","2013",0,22.28,0
"2445",442,"BRASIL PLURAL SECURITIZADORA S.A.","2012",0,31.4,0
"2446",442,"BRASIL PLURAL SECURITIZADORA S.A.","2011",0,31.98,0
"2447",443,"KAROON PETROLEO & GAS SA","2010",0,36.06,0
"2448",444,"OURINVEST SECURITIZADORA S.A.","2017",0,34.9,0
"2449",444,"OURINVEST SECURITIZADORA S.A.","2016",0,45.74,0
"2450",444,"OURINVEST SECURITIZADORA S.A.","2015",0,7.63,0
"2451",444,"OURINVEST SECURITIZADORA S.A.","2014",0,19.98,0
"2452",444,"OURINVEST SECURITIZADORA S.A.","2013",0,34.53,0
"2453",444,"OURINVEST SECURITIZADORA S.A.","2012",0,32.97,0
"2454",444,"OURINVEST SECURITIZADORA S.A.","2011",0,35.89,0
"2455",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2017",0,34.72,0
"2456",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2016",0,27.14,0
"2457",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2015",0,0,0
"2458",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2014",0,0,0
"2459",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2013",0,0,0
"2460",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2012",0,0,0
"2461",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2011",0,0,0
"2462",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2010",0,0,0
"2463",446,"ÁPICE SECURITIZADORA S.A.","2017",0,0,0
"2464",446,"ÁPICE SECURITIZADORA S.A.","2016",0,0,0
"2465",446,"ÁPICE SECURITIZADORA S.A.","2015",0,0,0
"2466",446,"ÁPICE SECURITIZADORA S.A.","2014",0,0,0
"2467",446,"ÁPICE SECURITIZADORA S.A.","2013",0,0,0
"2468",447,"MCM CIMENTOS S.A.","2010",0,18.64,0
"2469",448,"STEIN SP II PARTICIPAÇÕES S.A.","2011",0,34.11,0
"2470",448,"STEIN SP II PARTICIPAÇÕES S.A.","2010",0,22.43,0
"2471",449,"RAIA SA","2010",0,13.95,0
"2472",450,"RJ CAPITAL PARTNERS S.A.","2013",0,0,0
"2473",450,"RJ CAPITAL PARTNERS S.A.","2012",0,0,0
"2474",450,"RJ CAPITAL PARTNERS S.A.","2011",0,0,0
"2475",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2017",0,0,0
"2476",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2016",0,0,0
"2477",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2015",0,0,0
"2478",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2014",0,48,0
"2479",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2013",0,38.44,0
"2480",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2012",0,46.2,0
"2481",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2011",0,9.87,0
"2482",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2010",0,33.1,0
"2483",452,"SONAE SIERRA BRASIL S/A","2017",0,0,0
"2484",452,"SONAE SIERRA BRASIL S/A","2016",0,Inf,0
"2485",452,"SONAE SIERRA BRASIL S/A","2015",0,17.14,0
"2486",452,"SONAE SIERRA BRASIL S/A","2014",0,27.89,0
"2487",452,"SONAE SIERRA BRASIL S/A","2013",0,31.23,0
"2488",452,"SONAE SIERRA BRASIL S/A","2012",0,17.6,0
"2489",452,"SONAE SIERRA BRASIL S/A","2011",0,31.09,0
"2490",452,"SONAE SIERRA BRASIL S/A","2010",0,28.89,0
"2491",453,"QGEP PARTICIPAÇÕES SA","2017",0,40,0
"2492",453,"QGEP PARTICIPAÇÕES SA","2016",0,0,0
"2493",453,"QGEP PARTICIPAÇÕES SA","2015",0,0,0
"2494",453,"QGEP PARTICIPAÇÕES SA","2014",0,0,0
"2495",453,"QGEP PARTICIPAÇÕES SA","2013",0,0,0
"2496",453,"QGEP PARTICIPAÇÕES SA","2012",0,0,0
"2497",453,"QGEP PARTICIPAÇÕES SA","2011",0,43.96,0
"2498",453,"QGEP PARTICIPAÇÕES SA","2010",0,51.36,0
"2499",454,"AUTOMETAL S/A","2013",0,51.7,0
"2500",454,"AUTOMETAL S/A","2012",0,62.92,0
"2501",454,"AUTOMETAL S/A","2011",0,36.12,0
"2502",454,"AUTOMETAL S/A","2010",0,40.3,0
"2503",455,"OCTANTE SECURITIZADORA SA","2017",0,39.88,0
"2504",455,"OCTANTE SECURITIZADORA SA","2016",0,30.79,0
"2505",455,"OCTANTE SECURITIZADORA SA","2015",0,32.1,0
"2506",455,"OCTANTE SECURITIZADORA SA","2014",0,32.57,0
"2507",455,"OCTANTE SECURITIZADORA SA","2013",0,30.84,0
"2508",455,"OCTANTE SECURITIZADORA SA","2012",0,30.84,0
"2509",456,"IGUA SANEAMENTO S.A.","2017",0,49.4,0
"2510",456,"IGUA SANEAMENTO S.A.","2016",0,36.98,0
"2511",456,"IGUA SANEAMENTO S.A.","2015",0,32.29,0
"2512",456,"IGUA SANEAMENTO S.A.","2014",0,35.2,0
"2513",456,"IGUA SANEAMENTO S.A.","2013",0,32.39,0
"2514",456,"IGUA SANEAMENTO S.A.","2012",0,34.18,0
"2515",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2017",0,0,0
"2516",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2016",0,44.42,0
"2517",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2015",0,0,0
"2518",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2014",0,0,0
"2519",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2013",0,0,0
"2520",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2012",0,0,0
"2521",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2011",0,47.24,0
"2522",457,"CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS","2010",0,65.45,0
"2523",458,"TRX SECURITIZADORA S.A.","2017",0,47.75,0
"2524",458,"TRX SECURITIZADORA S.A.","2016",0,34.27,0
"2525",458,"TRX SECURITIZADORA S.A.","2015",0,32.56,0
"2526",458,"TRX SECURITIZADORA S.A.","2014",0,24,0
"2527",458,"TRX SECURITIZADORA S.A.","2013",0,15.38,0
"2528",459,"INTERNATIONAL MEAL COMPANY HOLDINGS, SA","2013",0,7.23,0
"2529",459,"INTERNATIONAL MEAL COMPANY HOLDINGS, SA","2012",0,14.85,0
"2530",459,"INTERNATIONAL MEAL COMPANY HOLDINGS, SA","2011",0,50.84,0
"2531",459,"INTERNATIONAL MEAL COMPANY HOLDINGS, SA","2010",0,48.83,0
"2532",460,"T4F ENTRETENIMENTO SA","2017",0,76.55,0
"2533",460,"T4F ENTRETENIMENTO SA","2016",0,40.56,0
"2534",460,"T4F ENTRETENIMENTO SA","2015",0,46.49,0
"2535",460,"T4F ENTRETENIMENTO SA","2014",0,46.49,0
"2536",460,"T4F ENTRETENIMENTO SA","2013",0,76.85,0
"2537",460,"T4F ENTRETENIMENTO SA","2012",0,27.02,0
"2538",460,"T4F ENTRETENIMENTO SA","2011",0,18.88,0
"2539",460,"T4F ENTRETENIMENTO SA","2010",0,14.73,0
"2540",461,"MAGAZINE LUIZA SA","2017",0,50.82,0
"2541",461,"MAGAZINE LUIZA SA","2016",0,46.82,0
"2542",461,"MAGAZINE LUIZA SA","2015",0,47.21,0
"2543",461,"MAGAZINE LUIZA SA","2014",0,45.45,0
"2544",461,"MAGAZINE LUIZA SA","2013",0,45.45,0
"2545",461,"MAGAZINE LUIZA SA","2012",0,47.57,0
"2546",461,"MAGAZINE LUIZA SA","2011",58.42,63.94,0
"2547",461,"MAGAZINE LUIZA SA","2010",0,0,0
"2548",462,"FORTE SECURITIZADORA S.A.","2017",0,0,0
"2549",462,"FORTE SECURITIZADORA S.A.","2016",0,0,0
"2550",462,"FORTE SECURITIZADORA S.A.","2015",0,0,0
