"","Código","Companhia","Ano","NIV","Management.Council","Statutory.Directors","Fiscal.Council","APC","RM","RMRANKIT","POEDIRECTOR","PO","AMDIRECTOR","AM","SIZE"
"3986",633,"FRAS-LE SA","2014",0,0,0,0,0,2121707.34,350,"",0,"",0,13.7561946419187
"3987",633,"FRAS-LE SA","2013",0,0,0,0,1905967,1922101.65,247,"",0,"",0,13.7474415453026
"3988",633,"FRAS-LE SA","2012",0,0,0,0,4567329,1183573.77,177,"",0,"202",3,13.7071923392787
"3989",633,"FRAS-LE SA","2011",0,0,0,0,0,0,0,"",0,"202",3,13.5634246893426
"3990",633,"FRAS-LE SA","2010",0,0,0,0,0,0,0,"",0,"202",3,13.4534396534085
"3991",634,"TUPY SA","2017",1,2.73,9.63,0,0,5419997.33,191,"",0,"288",1,15.3435553179513
"3992",634,"TUPY SA","2016",1,0,0,0,0,5284512.62,181,"",0,"592",7,15.3778161911779
"3993",634,"TUPY SA","2015",1,0,0,0,0,4105260.35,33,"",0,"592",7,15.5649156091106
"3994",634,"TUPY SA","2014",1,0,0,0,0,3270692.73,329,"",0,"592",7,15.4175068500978
"3995",634,"TUPY SA","2013",1,0,0,0,0,3192938.6,313,"",0,"592",7,15.3211445204411
"3996",634,"TUPY SA","2012",1,23.68,30.05,0,0,2901481.43,228,"",0,"592",7,15.1508415702586
"3997",634,"TUPY SA","2011",0,0,0,0,0,2054651.43,317,"",0,"592",7,15.0451452610685
"3998",634,"TUPY SA","2010",0,0,0,0,0,1717011.43,112,"",0,"592",7,14.6929253172553
"3999",635,"GAZOLA SA INDÚSTRIA METALURGICA","2010",0,0,0,0,0,0,0,"",1,"",0,9.70734887749338
"4000",636,"VIA VAREJO S.A.","2017",0,0,0,0,0,10445734.33,390,"",0,"306",1,0
"4001",636,"VIA VAREJO S.A.","2016",0,0,0,0,0,5250629.23,178,"",0,"307",1,0
"4002",636,"VIA VAREJO S.A.","2015",0,0,0,0,43031423,4733663.22,138,"",0,"804",2,0
"4003",636,"VIA VAREJO S.A.","2014",0,0,0,0,45095279,4659206.44,123,"",0,"804",2,0
"4004",636,"VIA VAREJO S.A.","2013",0,0,0,0,45095279,3395681.1,364,"",0,"528",1,0
"4005",636,"VIA VAREJO S.A.","2012",0,0,0,0,45095279,5428624,192,"",0,"324",1,0
"4006",636,"VIA VAREJO S.A.","2011",0,0,0,0,81139844,5223780.98,177,"",0,"89",1,0
"4007",636,"VIA VAREJO S.A.","2010",0,0,0,0,151663259,3444697.51,379,"",0,"819",1,0
"4008",637,"HERCULES S/A - FABRICA DE TALHERES","2017",0,0,0,0,0,0,0,"",1,"",0,9.05870319731322
"4009",637,"HERCULES S/A - FABRICA DE TALHERES","2016",0,0,0,0,0,0,0,"",1,"",0,9.03884005381381
"4010",637,"HERCULES S/A - FABRICA DE TALHERES","2015",0,0,0,0,0,0,0,"",1,"",0,8.90842413949658
"4011",637,"HERCULES S/A - FABRICA DE TALHERES","2014",0,0,0,0,0,0,0,"",1,"",0,8.81566682494622
"4012",637,"HERCULES S/A - FABRICA DE TALHERES","2013",0,0,0,0,0,0,0,"",1,"",0,8.69450220638665
"4013",637,"HERCULES S/A - FABRICA DE TALHERES","2012",0,0,0,0,0,0,0,"",1,"",0,8.77678438370149
"4014",637,"HERCULES S/A - FABRICA DE TALHERES","2011",0,0,0,0,0,0,0,"",1,"",0,9.52083524249312
"4015",637,"HERCULES S/A - FABRICA DE TALHERES","2010",0,0,0,0,0,0,0,"",0,"696",1,9.75736291105399
"4016",638,"HOTEIS OTHON SA","2017",0,0,0,0,0,365412.27,82,"",0,"",0,13.2001537042176
"4017",638,"HOTEIS OTHON SA","2016",0,0,0,0,0,350418.32,69,"",0,"",0,13.2655264857732
"4018",638,"HOTEIS OTHON SA","2015",0,0,0,0,0,987872.49,437,"",0,"",0,13.2581696804568
"4019",638,"HOTEIS OTHON SA","2014",0,41.97,37.43,0,0,1051854.1,41,"",0,"",0,13.2170297136222
"4020",638,"HOTEIS OTHON SA","2013",0,36.95,15.29,0,0,961824.57,410,"",0,"",0,13.1955376280615
"4021",638,"HOTEIS OTHON SA","2012",0,36.43,39.44,0,0,938736.24,387,"",0,"",0,13.157537452412
"4022",638,"HOTEIS OTHON SA","2011",0,0,0,0,0,839618.97,252,"",0,"",0,13.1622338793991
"4023",638,"HOTEIS OTHON SA","2010",0,0,0,0,0,906698,345,"",1,"",0,13.2292319553644
"4024",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2017",0,0,0,0,1570,0,0,"",0,"",0,0
"4025",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2016",0,0,0,0,1588,0,0,"",1,"",0,0
"4026",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2015",0,0,0,0,0,0,0,"",1,"",0,0
"4027",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2014",0,0,0,0,0,0,0,"",1,"",0,0
"4028",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2013",0,0,0,0,12110842,0,0,"",1,"",0,0
"4029",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2012",0,0,0,0,5985001,0,0,"",1,"",0,0
"4030",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2011",0,0,0,0,0,0,0,"",1,"",0,0
"4031",639,"IGB ELETRÔNICA S.A. - EM RECUPERAÇÃO JUDICIAL","2010",1,0,0,0,334020,0,0,"",1,"",0,0
"4032",640,"BAHEMA SA","2017",0,0,0,0,46967,319831.03,21,"42",0,"353",2,11.4519113923277
"4033",640,"BAHEMA SA","2016",0,0,0,0,116826,626666.67,416,"42",0,"353",2,10.4980015381877
"4034",640,"BAHEMA SA","2015",0,0,0,0,110815,337500,49,"42",0,"144",6,10.5296665961643
"4035",640,"BAHEMA SA","2014",0,0,33.22,0,667355,162500,244,"42",0,"144",6,10.65808254541
"4036",640,"BAHEMA SA","2013",0,0,4.83,0,2725826,133012.08,215,"42",0,"144",6,10.73919709845
"4037",640,"BAHEMA SA","2012",0,0,0,0,2424882,6343750,258,"42",0,"144",6,10.8932517696054
"4038",640,"BAHEMA SA","2011",0,0,0,0,2323188,193750,283,"42",0,"144",6,11.1814308195618
"4039",640,"BAHEMA SA","2010",0,0,0,0,2323188,137500,223,"42",0,"144",6,11.4398707840643
"4040",641,"INDÚSTRIAS ROMI S.A.","2017",0,0,0,0,466116,909815.55,349,"",0,"544",5,0
"4041",641,"INDÚSTRIAS ROMI S.A.","2016",1,0,73.8,0,5030696,937297.44,384,"",0,"544",5,0
"4042",641,"INDÚSTRIAS ROMI S.A.","2015",1,0,71.5,0,5826127,856618.12,270,"",0,"544",5,0
"4043",641,"INDÚSTRIAS ROMI S.A.","2014",1,0,0,0,8957033,735801.32,130,"",0,"544",5,0
"4044",641,"INDÚSTRIAS ROMI S.A.","2013",1,0,27.21,0,10013039,732476.75,127,"",0,"544",5,0
"4045",641,"INDÚSTRIAS ROMI S.A.","2012",0,0,40.27,0,8335288,771016.27,169,"",0,"531",3,0
"4046",641,"INDÚSTRIAS ROMI S.A.","2011",1,0,40.78,0,7302904,1071196.03,69,"",0,"531",3,0
"4047",641,"INDÚSTRIAS ROMI S.A.","2010",1,0,46.42,0,7302504,1071292.89,70,"",0,"531",3,0
"4048",642,"TÊXTIL RENAUXVIEW S/A","2017",0,0,40.35,0,0,756593.22,152,"",1,"",0,0
"4049",642,"TÊXTIL RENAUXVIEW S/A","2016",0,0,40.35,0,0,738067.1,135,"",1,"",0,0
"4050",642,"TÊXTIL RENAUXVIEW S/A","2015",0,0,31.55,0,0,850379.34,263,"",1,"",0,0
"4051",642,"TÊXTIL RENAUXVIEW S/A","2014",0,0,0,0,0,898198.74,328,"",1,"",0,0
"4052",642,"TÊXTIL RENAUXVIEW S/A","2013",0,0,29.47,0,0,742759,138,"",0,"",0,0
"4053",642,"TÊXTIL RENAUXVIEW S/A","2012",0,0,43.9,0,0,592271,373,"",0,"",0,0
"4054",642,"TÊXTIL RENAUXVIEW S/A","2011",0,0,28.89,0,0,592271,372,"",1,"",0,0
"4055",642,"TÊXTIL RENAUXVIEW S/A","2010",0,0,30.06,0,0,592271,371,"",1,"",0,0
"4056",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2017",1,0,0,0,0,0,0,"",0,"",0,0
"4057",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2016",0,0,0,0,0,0,0,"",0,"",0,0
"4058",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2015",0,0,0,0,0,0,0,"",0,"",0,0
"4059",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2014",0,0,0,0,0,0,0,"",0,"",0,0
"4060",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2013",0,0,44.31,0,0,536099.18,301,"",0,"1001",1,0
"4061",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2012",0,0,36.54,0,0,178315.07,268,"",0,"167",2,0
"4062",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2011",0,0,43.52,0,0,205602,308,"",0,"167",2,0
"4063",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2010",0,0,25.3,0,9341975,491297.05,240,"",0,"101",1,0
"4064",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2017",0,0,25.49,0,2099,5432079.17,193,"6",0,"33",3,0
"4065",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2016",0,0,29.15,0,1461653057,4577753.33,110,"6",0,"33",3,0
"4066",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2015",0,0,32.9,0,1422323699,6347443.33,259,"6",0,"33",3,0
"4067",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2014",0,0,33.95,0,1486932970,6318643.33,257,"6",0,"34",2,0
"4068",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2013",0,0,37.43,0,1241508166,6856322.33,290,"6",0,"34",2,0
"4069",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2012",0,0,43.77,0,1227288627,4591496.04,112,"6",0,"32",3,0
"4070",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2011",0,0,33.55,0,1107465728,4665351.88,124,"6",0,"32",3,0
"4071",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2010",0,0,45.12,0,1186710105,4046900,25,"6",0,"32",3,0
"4072",645,"JOAO FORTES ENGENHARIA SA","2017",0,0,0,0,15040407,1625000,49,"",1,"",0,14.5843476016855
"4073",645,"JOAO FORTES ENGENHARIA SA","2016",0,0,0,0,16531410,915529.85,357,"",0,"856",4,14.7868752883489
"4074",645,"JOAO FORTES ENGENHARIA SA","2015",0,0,0,0,0,882930.13,305,"",0,"856",4,14.9291687538154
"4075",645,"JOAO FORTES ENGENHARIA SA","2014",0,0,0,0,0,822483.33,229,"",0,"856",4,14.9769417651004
"4076",645,"JOAO FORTES ENGENHARIA SA","2013",0,0,0,0,0,775783.93,180,"",0,"856",4,15.039359810391
"4077",645,"JOAO FORTES ENGENHARIA SA","2012",0,0,0,0,0,775783.93,179,"",0,"314",3,14.7800941875342
"4078",645,"JOAO FORTES ENGENHARIA SA","2011",0,0,0,0,0,2551903.11,95,"",0,"314",3,14.4041274337015
"4079",645,"JOAO FORTES ENGENHARIA SA","2010",0,0,0,0,0,2401751.93,26,"",0,"314",3,14.0017195488854
"4080",646,"KEPLER WEBER SA","2017",0,0,33.4,0,3170000,1075127.83,76,"",0,"806",1,13.4817789623533
"4081",646,"KEPLER WEBER SA","2016",0,0,24.85,0,3170000,2554477.08,97,"",0,"47",7,13.5460677999684
"4082",646,"KEPLER WEBER SA","2015",0,0,26.64,0,3170000,1722537.44,116,"",0,"47",7,13.5813502949149
"4083",646,"KEPLER WEBER SA","2014",0,0,22.3,0,3170000,1785008.95,147,"",0,"47",7,13.6539029777674
"4084",646,"KEPLER WEBER SA","2013",0,0,25.94,0,3170000,1642720.92,66,"",0,"47",7,13.4215208548161
"4085",646,"KEPLER WEBER SA","2012",0,0,29.06,0,3170000,1393154.76,324,"",0,"47",7,13.2843138453585
"4086",646,"KEPLER WEBER SA","2011",0,0,27.45,0,3170000,1314261.9,266,"",0,"47",7,13.3867993405752
"4087",646,"KEPLER WEBER SA","2010",0,0,23.74,0,0,982600,432,"",0,"47",7,13.221433751536
"4088",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2011",0,0,36.01,0,30642747,7164080.36,302,"59",0,"618",2,0
"4089",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2010",0,0,30.94,0,49758906214,6912565.71,292,"59",0,"618",2,0
"4090",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2017",0,3.54,3.35,0,0,2687088.24,153,"",0,"550",2,0
"4091",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2016",0,9.3,8.42,0,0,2496193.17,74,"",0,"550",2,0
"4092",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2015",0,9.07,8.07,0,0,2239719.07,402,"",0,"46",2,0
"4093",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2014",0,6.67,5.7,0,0,2203826.56,391,"",0,"46",2,0
"4094",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2013",0,6.65,6.8,0,0,0,1,"",0,"780",3,0
"4095",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2012",0,10.04,10.83,0,0,1579163.34,16,"",0,"780",3,0
"4096",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2011",0,0,43.85,0,0,1234843.42,210,"",0,"780",3,0
"4097",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2010",0,0,36.84,0,0,1453444.64,390,"",0,"409",1,0
"4098",649,"LOJAS AMERICANAS SA","2017",0,0,11.07,0,32703739,5855487.72,225,"",0,"702",8,17.1310187790324
"4099",649,"LOJAS AMERICANAS SA","2016",0,0,42.64,0,33236339,5157585.58,173,"",0,"702",8,16.8493085991325
"4100",649,"LOJAS AMERICANAS SA","2015",0,0,0,0,0,4517140,97,"",0,"702",8,16.8373126903914
"4101",649,"LOJAS AMERICANAS SA","2014",0,0,21.73,0,202293087,4091837.25,31,"",0,"702",8,16.6403377184274
"4102",649,"LOJAS AMERICANAS SA","2013",0,0,0,0,32904859,3912083.33,4,"",0,"702",8,16.4644017335722
"4103",649,"LOJAS AMERICANAS SA","2012",0,0,0,0,171112846,3400956.01,366,"",0,"702",8,16.2206787732274
"4104",649,"LOJAS AMERICANAS SA","2011",0,0,0,0,192707765,3493536.68,396,"",0,"702",8,16.0720575763141
"4105",649,"LOJAS AMERICANAS SA","2010",0,0,0,0,140880970,3268666.91,327,"",0,"702",8,15.894529385313
"4106",650,"LOJAS HERING SA","2017",0,0,0,0,16183,78333.33,144,"19",1,"171",8,10.8882963765407
"4107",650,"LOJAS HERING SA","2016",0,0,0,0,26221,52368.97,110,"19",0,"171",8,10.8819452456214
"4108",650,"LOJAS HERING SA","2015",0,0,0,0,26221,73533.33,139,"19",0,"171",8,10.8667954491733
"4109",650,"LOJAS HERING SA","2014",0,0,0,0,26221,86300,160,"19",0,"171",8,10.8491040497921
"4110",650,"LOJAS HERING SA","2013",0,25.86,43.02,0,26318,83000,153,"19",0,"171",8,10.8371858890653
"4111",650,"LOJAS HERING SA","2012",0,27.31,46.6,0,26318,62433.33,123,"19",0,"171",8,10.3264650857289
"4112",650,"LOJAS HERING SA","2011",0,34.09,47.07,0,26318,38216.36,78,"19",0,"171",8,10.2522764834507
"4113",650,"LOJAS HERING SA","2010",0,36.29,47.11,0,26314,44990.67,101,"19",0,"171",8,10.0789523218669
"4114",651,"LOJAS RENNER SA","2017",0,38.25,46.51,0,0,7241833.33,305,"",0,"466",8,15.8367478744282
"4115",651,"LOJAS RENNER SA","2016",1,38.25,46.51,0,0,6091628.43,243,"",0,"466",8,15.6834919063266
"4116",651,"LOJAS RENNER SA","2015",1,40.84,49.23,0,0,5331683.09,184,"",0,"466",8,15.5842946018916
"4117",651,"LOJAS RENNER SA","2014",1,44.34,49.37,0,0,5801482.69,221,"",0,"466",8,15.4872732931126
"4118",651,"LOJAS RENNER SA","2013",1,0,26.92,0,0,5743315.54,218,"",0,"466",8,15.3230317956849
"4119",651,"LOJAS RENNER SA","2012",1,0,23.08,0,0,3776563.56,446,"",0,"466",8,15.1425929864523
"4120",651,"LOJAS RENNER SA","2011",1,0,0,0,0,3746204.12,443,"",0,"466",8,14.9086090066506
"4121",651,"LOJAS RENNER SA","2010",1,0,0,0,0,4207361.53,51,"",0,"466",8,14.7140506757224
"4122",652,"TREVISA  INVESTIMENTOS SA","2017",0,0,0,0,0,331293.1,38,"",0,"168",2,12.1355965317258
"4123",652,"TREVISA  INVESTIMENTOS SA","2016",0,0,8.51,0,256800,395900,119,"",0,"168",2,12.1418860624551
"4124",652,"TREVISA  INVESTIMENTOS SA","2015",0,0,0,0,256800,255646.1,384,"",0,"",0,12.0676435645006
"4125",652,"TREVISA  INVESTIMENTOS SA","2014",0,0,14.47,0,171200,315871.1,18,"",0,"",0,11.9480658733881
"4126",652,"TREVISA  INVESTIMENTOS SA","2013",0,0,0,0,171200,295710,424,"",0,"",0,11.861248629691
"4127",652,"TREVISA  INVESTIMENTOS SA","2012",0,0,27.08,0,85600,246441.9,365,"",0,"",0,11.8294646372173
"4128",652,"TREVISA  INVESTIMENTOS SA","2011",0,0,30.79,0,85600,194698.3,286,"",0,"",0,11.8146435698239
"4129",652,"TREVISA  INVESTIMENTOS SA","2010",0,0,25.85,0,86200,195300,287,"",0,"",0,11.8167121590454
"4130",653,"MANGELS INDUSTRIAL S.A.","2017",0,0,28.06,0,0,2288756.3,421,"118",0,"",0,0
"4131",653,"MANGELS INDUSTRIAL S.A.","2016",0,0,21.5,0,0,2476500.75,61,"118",0,"",0,0
"4132",653,"MANGELS INDUSTRIAL S.A.","2015",0,0,0,0,0,0,0,"",0,"",0,0
"4133",653,"MANGELS INDUSTRIAL S.A.","2014",0,0,0,0,0,0,0,"",0,"",0,0
"4134",653,"MANGELS INDUSTRIAL S.A.","2013",0,0,25.11,0,0,1606483.95,39,"",1,"860",3,0
"4135",653,"MANGELS INDUSTRIAL S.A.","2012",0,0,19.92,0,4712,2419594.51,32,"",1,"860",3,0
"4136",653,"MANGELS INDUSTRIAL S.A.","2011",0,0,20.72,0,4712,1298060.75,255,"",1,"860",3,0
"4137",653,"MANGELS INDUSTRIAL S.A.","2010",0,0,0,0,4712,1637574.67,63,"",1,"",0,0
"4138",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2017",0,0,0,0,255199,630481.97,422,"",1,"140",4,12.3249084601536
"4139",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2016",0,0,0,0,263299,645771.17,6,"",1,"140",4,12.3357271577562
"4140",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2015",0,0,0,0,5112140,597131.68,378,"",1,"140",4,12.3209893549734
"4141",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2014",0,0,0,0,5264240,542161.42,312,"",1,"140",4,12.3486089965415
"4142",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2013",0,0,0,0,5264240,464003.68,207,"",1,"139",4,12.1387569382453
"4143",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2012",0,0,0,0,5264140,462478.43,204,"",1,"139",4,12.010526021783
"4144",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2011",0,0,0,0,5263840,407632.3,135,"",1,"139",4,11.9199759823194
"4145",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2010",0,0,0,0,5263840,373406.33,89,"",1,"139",4,11.8792754543498
"4146",655,"MARCOPOLO SA","2017",0,0,41.45,0,32163544,5062516.67,164,"",0,"317",3,15.3699117571003
"4147",655,"MARCOPOLO SA","2016",0,0,41.4,0,32163544,4037214.24,23,"",0,"317",3,15.4185820476674
"4148",655,"MARCOPOLO SA","2015",0,6.49,40.18,0,32163544,3582413.33,411,"",0,"317",3,15.432691019359
"4149",655,"MARCOPOLO SA","2014",0,44.89,0,0,32163544,3871799.09,463,"",0,"",0,15.3058416839704
"4150",655,"MARCOPOLO SA","2013",0,67.51,0,0,150675488,3300947.21,339,"",0,"",0,15.2308393120025
"4151",655,"MARCOPOLO SA","2012",0,56.82,0,0,182374612,3300947.21,338,"",0,"",0,15.0717175888622
"4152",655,"MARCOPOLO SA","2011",0,50.75,0,0,107679180,3368087.94,358,"",0,"",0,15.0337208268726
"4153",655,"MARCOPOLO SA","2010",0,52.34,0,0,91187306,3297596.05,336,"",0,"",0,14.9239414856462
"4154",656,"MARISOL SA","2011",0,0,26.88,0,0,488700,234,"",0,"348",2,13.2335433272605
"4155",656,"MARISOL SA","2010",0,0,20.7,0,0,328500,36,"",0,"348",2,13.2605466830837
"4156",657,"MERCANTIL DO BR FINC SA CFI","2017",0,0,16.82,0,0,712242.79,97,"",0,"490",4,0
"4157",657,"MERCANTIL DO BR FINC SA CFI","2016",0,0,17.88,0,0,620933.33,407,"",1,"490",4,0
"4158",657,"MERCANTIL DO BR FINC SA CFI","2015",0,0,0,0,0,0,0,"",1,"490",4,0
"4159",657,"MERCANTIL DO BR FINC SA CFI","2014",0,0,17.97,0,0,81600,150,"",1,"490",4,0
"4160",657,"MERCANTIL DO BR FINC SA CFI","2013",0,0,25.24,0,0,452266.67,188,"",1,"685",2,0
"4161",657,"MERCANTIL DO BR FINC SA CFI","2012",0,0,19.32,0,545276,512099.98,267,"",0,"685",2,0
"4162",657,"MERCANTIL DO BR FINC SA CFI","2011",0,0,15.37,0,115053,103328.57,179,"",0,"686",2,0
"4163",657,"MERCANTIL DO BR FINC SA CFI","2010",0,17.24,18.13,0,231834,440000,175,"",0,"686",2,0
"4164",658,"MAHLE METAL LEVE S.A.","2017",1,16.4,19.38,0,63510,2796692.83,190,"",0,"924",3,14.6157814987523
"4165",658,"MAHLE METAL LEVE S.A.","2016",1,21.65,23.79,0,38492519,3078311.28,285,"",0,"924",3,14.6720147667191
"4166",658,"MAHLE METAL LEVE S.A.","2015",1,21.59,26.5,0,38492519,3237319.57,324,"",0,"924",3,14.722938531364
"4167",658,"MAHLE METAL LEVE S.A.","2014",1,0,0,0,38494517,2374895.26,17,"",0,"186",5,14.7499668916648
"4168",658,"MAHLE METAL LEVE S.A.","2013",1,0,0,0,38492519,2016799.18,301,"",0,"186",5,14.7024692818771
"4169",658,"MAHLE METAL LEVE S.A.","2012",0,27.7,31.95,0,38486822,1804782.77,163,"",0,"186",5,14.6689590358925
"4170",658,"MAHLE METAL LEVE S.A.","2011",0,31.78,34.98,0,31644047,1973146.96,268,"",0,"186",5,14.7898180907143
"4171",658,"MAHLE METAL LEVE S.A.","2010",0,0,0,0,31634612,1683443.17,97,"",0,"186",5,14.7625853605494
"4172",659,"METALGRAFICA IGUACU SA","2017",0,0,0,0,8450,110416666.67,462,"",0,"884",8,0
"4173",659,"METALGRAFICA IGUACU SA","2016",0,0,0,0,8450,112987200,464,"",0,"884",8,0
"4174",659,"METALGRAFICA IGUACU SA","2015",0,0,0,0,8449,56081792,458,"",0,"884",8,0
"4175",659,"METALGRAFICA IGUACU SA","2014",0,0,0,0,243885,1359344.52,310,"",0,"884",8,0
"4176",659,"METALGRAFICA IGUACU SA","2013",0,0,0,0,12184696,110521776,463,"",0,"884",8,0
"4177",659,"METALGRAFICA IGUACU SA","2012",0,0,0,0,12185023,1013961.06,9,"",0,"884",8,0
"4178",659,"METALGRAFICA IGUACU SA","2011",0,0,0,0,12269768,909729.67,347,"",0,"884",8,0
"4179",659,"METALGRAFICA IGUACU SA","2010",0,0,0,0,12260502,622406.54,409,"",0,"884",8,0
"4180",660,"METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL","2013",0,0,0,0,0,0,0,"",0,"",0,0
"4181",660,"METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL","2012",0,0,0,0,0,1.43e+08,465,"",1,"672",3,0
"4182",660,"METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL","2011",0,0,0,0,0,0,0,"",1,"672",3,0
"4183",660,"METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL","2010",0,0,0,0,0,0,0,"",1,"672",3,0
"4184",661,"METALURGICA GERDAU SA","2017",0,0,0,0,0,659228.74,32,"",0,"370",1,0
"4185",661,"METALURGICA GERDAU SA","2016",0,0,0,0,0,523116.06,287,"",0,"53",2,0
"4186",661,"METALURGICA GERDAU SA","2015",0,0,0,0,0,443881.24,178,"",0,"53",2,0
"4187",661,"METALURGICA GERDAU SA","2014",0,0,0,0,0,252454.04,377,"",0,"180",2,0
"4188",661,"METALURGICA GERDAU SA","2013",0,0,0,0,0,458945.27,199,"",0,"180",2,0
"4189",661,"METALURGICA GERDAU SA","2012",0,0,11.68,0,0,386970.56,106,"",0,"53",3,0
"4190",661,"METALURGICA GERDAU SA","2011",0,0,0,0,0,301304.72,436,"",0,"53",3,0
"4191",661,"METALURGICA GERDAU SA","2010",0,0,0,0,0,299372.84,430,"",0,"53",3,0
"4192",662,"JEREISSATI PARTICIPAÇÕES S/A","2017",0,0,0,0,448739,1180000,172,"",0,"792",1,15.4597932770692
"4193",662,"JEREISSATI PARTICIPAÇÕES S/A","2016",0,0,0,0,1352895,1040000,29,"",0,"155",2,15.5026026046233
"4194",662,"JEREISSATI PARTICIPAÇÕES S/A","2015",0,0,0,0,1263014,980699.29,427,"",0,"155",2,15.5096031726102
"4195",662,"JEREISSATI PARTICIPAÇÕES S/A","2014",0,0,0,0,5506136,915637,358,"",0,"297",5,15.5788204828301
"4196",662,"JEREISSATI PARTICIPAÇÕES S/A","2013",0,0,0,0,23900957,850426.9,264,"",0,"297",5,15.5679611234837
"4197",662,"JEREISSATI PARTICIPAÇÕES S/A","2012",0,0,0,0,49476,858419.13,271,"",0,"297",5,16.6406222900565
"4198",662,"JEREISSATI PARTICIPAÇÕES S/A","2011",0,0,44.97,0,23945485,696467.54,82,"",0,"297",5,16.6606171897709
"4199",662,"JEREISSATI PARTICIPAÇÕES S/A","2010",0,0,63.87,0,23896009,655787.53,24,"",0,"297",5,16.8149205105588
"4200",663,"METISA METALÚRGICA  TIMBOENSE SA","2017",0,0,52.97,0,1548325,1904192.78,238,"29",0,"244",8,12.5137518520958
"4201",663,"METISA METALÚRGICA  TIMBOENSE SA","2016",0,0,46.97,0,1548675,1771897.26,132,"29",0,"244",8,12.6664996177542
"4202",663,"METISA METALÚRGICA  TIMBOENSE SA","2015",0,0,52.47,0,1548175,1843452.83,192,"29",0,"244",8,12.9380273240741
"4203",663,"METISA METALÚRGICA  TIMBOENSE SA","2014",0,0,50.36,0,1548175,2012533.33,297,"29",0,"244",8,12.9177071009443
"4204",663,"METISA METALÚRGICA  TIMBOENSE SA","2013",0,0,44.39,0,1547425,1202472,188,"29",0,"244",8,12.7620090671773
"4205",663,"METISA METALÚRGICA  TIMBOENSE SA","2012",0,0,51.1,0,1547425,1059392,54,"29",0,"244",8,12.4753125760308
"4206",663,"METISA METALÚRGICA  TIMBOENSE SA","2011",0,0,0,0,1547420,1474053.23,402,"29",0,"244",8,12.5657298745328
