"","Codigo","Companhia","Ano","Diretor","Percentual.de.Ações"
"319",116,"ROSSI RESIDENCIAL SA","2015","Rodrigo Moraes Martins","0.165245"
"320",116,"ROSSI RESIDENCIAL SA","2014","Rodrigo Moraes Martins","0.165244"
"321",116,"ROSSI RESIDENCIAL SA","2013","Rodrigo Moraes Martins","0.165244"
"322",116,"ROSSI RESIDENCIAL SA","2012","Rodrigo Moraes Martins","0.181083"
"323",116,"ROSSI RESIDENCIAL SA","2011","Rodrigo Moraes Martins","0.179359"
"324",116,"ROSSI RESIDENCIAL SA","2010","Rodrigo Moraes Martins","0.076800"
"325",116,"ROSSI RESIDENCIAL SA","2016","Renato Gamba Rocha Diniz","0.159300"
"326",116,"ROSSI RESIDENCIAL SA","2015","Renato Gamba Rocha Diniz","0.159300"
"327",116,"ROSSI RESIDENCIAL SA","2014","Renato Gamba Rocha Diniz","0.249780"
"328",116,"ROSSI RESIDENCIAL SA","2013","Renato Gamba Rocha Diniz","0.249802"
"329",116,"ROSSI RESIDENCIAL SA","2012","Renato Gamba Rocha Diniz","0.198479"
"330",116,"ROSSI RESIDENCIAL SA","2011","Renato Gamba Rocha Diniz","0.188170"
"331",116,"ROSSI RESIDENCIAL SA","2010","Renato Gamba Rocha Diniz","0.105400"
"332",116,"ROSSI RESIDENCIAL SA","2013","Leonardo Nogueira Diniz","0.354611"
"333",116,"ROSSI RESIDENCIAL SA","2012","Leonardo Nogueira Diniz","0.317271"
"334",116,"ROSSI RESIDENCIAL SA","2011","Leonardo Nogueira Diniz","0.276853"
"335",116,"ROSSI RESIDENCIAL SA","2010","Leonardo Nogueira Diniz","0.139200"
"336",116,"ROSSI RESIDENCIAL SA","2013","Leonardo Nogueira Diniz","0.354611"
"337",116,"ROSSI RESIDENCIAL SA","2012","Leonardo Nogueira Diniz","0.317271"
"338",116,"ROSSI RESIDENCIAL SA","2011","Leonardo Nogueira Diniz","0.276853"
"339",116,"ROSSI RESIDENCIAL SA","2010","Leonardo Nogueira Diniz","0.139200"
"340",116,"ROSSI RESIDENCIAL SA","2013","Leonardo Nogueira Diniz","0.354611"
"341",116,"ROSSI RESIDENCIAL SA","2012","Leonardo Nogueira Diniz","0.317271"
"342",116,"ROSSI RESIDENCIAL SA","2011","Leonardo Nogueira Diniz","0.276853"
"343",116,"ROSSI RESIDENCIAL SA","2010","Leonardo Nogueira Diniz","0.139200"
"344",116,"ROSSI RESIDENCIAL SA","2013","Leonardo Nogueira Diniz","0.354611"
"345",116,"ROSSI RESIDENCIAL SA","2012","Leonardo Nogueira Diniz","0.317271"
"346",116,"ROSSI RESIDENCIAL SA","2011","Leonardo Nogueira Diniz","0.276853"
"347",116,"ROSSI RESIDENCIAL SA","2010","Leonardo Nogueira Diniz","0.139200"
"348",130,"UPTICK PARTICIPACOES SA","2015","Mozart Bandeira Arnaud","0.000001"
"349",131,"GPC PARTICIPACOES SA","2012","PAULO CESAR PEIXOTO DE CASTRO PALHARES","8.257277"
"350",131,"GPC PARTICIPACOES SA","2011","PAULO CESAR PEIXOTO DE CASTRO PALHARES","7.495997"
"351",131,"GPC PARTICIPACOES SA","2010","PAULO CESAR PEIXOTO DE CASTRO PALHARES","7.495997"
"352",132,"PORTO SEGURO SA","2017","Jayme Brasil Garfinkel","0.001000"
"353",132,"PORTO SEGURO SA","2016","Jayme Brasil Garfinkel","0.000001"
"354",132,"PORTO SEGURO SA","2015","Jayme Brasil Garfinkel","0.000001"
"355",132,"PORTO SEGURO SA","2014","Jayme Brasil Garfinkel","0.000001"
"356",132,"PORTO SEGURO SA","2013","Jayme Brasil Garfinkel","0.000001"
"357",132,"PORTO SEGURO SA","2012","Jayme Brasil Garfinkel","0.000001"
"358",132,"PORTO SEGURO SA","2011","Jayme Brasil Garfinkel","0.000001"
"359",132,"PORTO SEGURO SA","2010","Jayme Brasil Garfinkel","0.000001"
"360",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"361",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"362",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"363",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"364",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"365",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"366",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"367",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"368",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"369",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"370",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"371",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"372",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011","Glauber da Cunha Santos","0.000001"
"373",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010","Glauber da Cunha Santos","0.000001"
"374",196,"DTCOM - DIRECT TO COMPANY S.A.","2017","NORTON PAIM MOREIRA","11.580000"
"375",196,"DTCOM - DIRECT TO COMPANY S.A.","2016","NORTON PAIM MOREIRA","11.580000"
"376",196,"DTCOM - DIRECT TO COMPANY S.A.","2015","NORTON PAIM MOREIRA","11.580000"
"377",196,"DTCOM - DIRECT TO COMPANY S.A.","2014","NORTON PAIM MOREIRA","11.580000"
"378",196,"DTCOM - DIRECT TO COMPANY S.A.","2017","NORTON PAIM MOREIRA","11.580000"
"379",196,"DTCOM - DIRECT TO COMPANY S.A.","2016","NORTON PAIM MOREIRA","11.580000"
"380",196,"DTCOM - DIRECT TO COMPANY S.A.","2015","NORTON PAIM MOREIRA","11.580000"
"381",196,"DTCOM - DIRECT TO COMPANY S.A.","2014","NORTON PAIM MOREIRA","11.580000"
"382",196,"DTCOM - DIRECT TO COMPANY S.A.","2017","NORTON PAIM MOREIRA","11.580000"
"383",196,"DTCOM - DIRECT TO COMPANY S.A.","2016","NORTON PAIM MOREIRA","11.580000"
"384",196,"DTCOM - DIRECT TO COMPANY S.A.","2015","NORTON PAIM MOREIRA","11.580000"
"385",196,"DTCOM - DIRECT TO COMPANY S.A.","2014","NORTON PAIM MOREIRA","11.580000"
"386",205,"BRAZILIAN SECURITIES CIA SECURITIZAÇÃO","2010","Moise Politi","0.000002"
"387",205,"BRAZILIAN SECURITIES CIA SECURITIZAÇÃO","2010","Moise Politi","0.000002"
"388",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2012","RICARDO DE FIGUEIREDO LIMA","77.776400"
"389",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2011","RICARDO DE FIGUEIREDO LIMA","77.776400"
"390",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2010","RICARDO DE FIGUEIREDO LIMA","78.000000"
"391",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2012","RICARDO DE FIGUEIREDO LIMA","77.776400"
"392",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2011","RICARDO DE FIGUEIREDO LIMA","77.776400"
"393",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2010","RICARDO DE FIGUEIREDO LIMA","78.000000"
"394",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2012","RICARDO DE FIGUEIREDO LIMA","77.776400"
"395",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2011","RICARDO DE FIGUEIREDO LIMA","77.776400"
"396",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2010","RICARDO DE FIGUEIREDO LIMA","78.000000"
"397",255,"GRENDENE SA","2017","Alexandre Grendene Bartelle","10.175000"
"398",255,"GRENDENE SA","2016","Alexandre Grendene Bartelle","10.174666"
"399",255,"GRENDENE SA","2015","Alexandre Grendene Bartelle","10.424799"
"400",255,"GRENDENE SA","2014","Alexandre Grendene Bartelle","10.025757"
"401",255,"GRENDENE SA","2013","Alexandre Grendene Bartelle","10.025757"
"402",255,"GRENDENE SA","2012","Alexandre Grendene Bartelle","10.025757"
"403",255,"GRENDENE SA","2017","Alexandre Grendene Bartelle","10.175000"
"404",255,"GRENDENE SA","2016","Alexandre Grendene Bartelle","10.174666"
"405",255,"GRENDENE SA","2015","Alexandre Grendene Bartelle","10.424799"
"406",255,"GRENDENE SA","2014","Alexandre Grendene Bartelle","10.025757"
"407",255,"GRENDENE SA","2013","Alexandre Grendene Bartelle","10.025757"
"408",255,"GRENDENE SA","2012","Alexandre Grendene Bartelle","10.025757"
"409",256,"DIAGNOSTICOS DA AMERICA SA","2017","Pedro de Godoy Bueno","6.012000"
"410",256,"DIAGNOSTICOS DA AMERICA SA","2016","Pedro de Godoy Bueno","6.012000"
"411",256,"DIAGNOSTICOS DA AMERICA SA","2017","Pedro de Godoy Bueno","6.012000"
"412",256,"DIAGNOSTICOS DA AMERICA SA","2016","Pedro de Godoy Bueno","6.012000"
"413",256,"DIAGNOSTICOS DA AMERICA SA","2017","Pedro de Godoy Bueno","6.012000"
"414",256,"DIAGNOSTICOS DA AMERICA SA","2016","Pedro de Godoy Bueno","6.012000"
"415",256,"DIAGNOSTICOS DA AMERICA SA","2017","Pedro de Godoy Bueno","6.012000"
"416",256,"DIAGNOSTICOS DA AMERICA SA","2016","Pedro de Godoy Bueno","6.012000"
"417",256,"DIAGNOSTICOS DA AMERICA SA","2017","Pedro de Godoy Bueno","6.012000"
"418",256,"DIAGNOSTICOS DA AMERICA SA","2016","Pedro de Godoy Bueno","6.012000"
"419",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"420",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"421",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"422",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"423",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"424",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"425",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"426",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"427",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"428",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"429",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"430",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"431",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"432",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"433",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"434",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"435",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"436",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"437",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"438",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"439",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"440",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"441",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"442",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"443",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"444",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"445",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"446",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"447",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"448",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"449",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"450",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"451",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"452",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"453",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"454",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"455",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"456",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"457",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"458",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"459",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"460",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"461",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"462",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"463",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"464",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"465",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"466",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"467",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar","6.092000"
"468",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar","6.092247"
"469",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar","6.495590"
"470",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar","6.466028"
"471",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar","6.474509"
"472",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar","6.424884"
"473",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar","7.133122"
"474",264,"LOCALIZA RENT A CAR SA","2010","Eugênio Pacelli Mattar","7.102219"
"475",265,"BETA SECURITIZADORA S/A","2012","Maria da Conceição Rodrigues Leal","0.000006"
"476",265,"BETA SECURITIZADORA S/A","2011","Maria da Conceição Rodrigues Leal","0.000006"
"477",265,"BETA SECURITIZADORA S/A","2010","Maria da Conceição Rodrigues Leal","0.000006"
"478",265,"BETA SECURITIZADORA S/A","2010","Alvaro Pereira Junior","0.000006"
"479",272,"RB CAPITAL SECURITIZADORA S.A.","2011","Glauber da Cunha Santos","0.000001"
"480",272,"RB CAPITAL SECURITIZADORA S.A.","2010","Glauber da Cunha Santos","0.000001"
"481",274,"UNIVERSO ONLINE SA","2010","Luiz Frias","1.200000"
"482",283,"TOTVS S.A","2017","Laércio José de Lucena Cosentino","1.181000"
"483",283,"TOTVS S.A","2016","Laércio José de Lucena Cosentino","1.180965"
"484",283,"TOTVS S.A","2015","Laércio José de Lucena Cosentino","1.156813"
"485",283,"TOTVS S.A","2014","Laércio José de Lucena Cosentino","1.153492"
"486",283,"TOTVS S.A","2013","Laércio José de Lucena Cosentino","1.166563"
"487",283,"TOTVS S.A","2012","Laércio José de Lucena Cosentino","1.163663"
"488",283,"TOTVS S.A","2011","Laércio José de Lucena Cosentino","1.088923"
"489",283,"TOTVS S.A","2010","Laércio José de Lucena Cosentino","0.988471"
"490",283,"TOTVS S.A","2017","Laércio José de Lucena Cosentino","1.181000"
"491",283,"TOTVS S.A","2016","Laércio José de Lucena Cosentino","1.180965"
"492",283,"TOTVS S.A","2015","Laércio José de Lucena Cosentino","1.156813"
"493",283,"TOTVS S.A","2014","Laércio José de Lucena Cosentino","1.153492"
"494",283,"TOTVS S.A","2013","Laércio José de Lucena Cosentino","1.166563"
"495",283,"TOTVS S.A","2012","Laércio José de Lucena Cosentino","1.163663"
"496",283,"TOTVS S.A","2011","Laércio José de Lucena Cosentino","1.088923"
"497",283,"TOTVS S.A","2010","Laércio José de Lucena Cosentino","0.988471"
"498",283,"TOTVS S.A","2017","Laércio José de Lucena Cosentino","1.181000"
"499",283,"TOTVS S.A","2016","Laércio José de Lucena Cosentino","1.180965"
"500",283,"TOTVS S.A","2015","Laércio José de Lucena Cosentino","1.156813"
"501",283,"TOTVS S.A","2014","Laércio José de Lucena Cosentino","1.153492"
"502",283,"TOTVS S.A","2013","Laércio José de Lucena Cosentino","1.166563"
"503",283,"TOTVS S.A","2012","Laércio José de Lucena Cosentino","1.163663"
"504",283,"TOTVS S.A","2011","Laércio José de Lucena Cosentino","1.088923"
"505",283,"TOTVS S.A","2010","Laércio José de Lucena Cosentino","0.988471"
"506",283,"TOTVS S.A","2017","Laércio José de Lucena Cosentino","1.181000"
"507",283,"TOTVS S.A","2016","Laércio José de Lucena Cosentino","1.180965"
"508",283,"TOTVS S.A","2015","Laércio José de Lucena Cosentino","1.156813"
"509",283,"TOTVS S.A","2014","Laércio José de Lucena Cosentino","1.153492"
"510",283,"TOTVS S.A","2013","Laércio José de Lucena Cosentino","1.166563"
"511",283,"TOTVS S.A","2012","Laércio José de Lucena Cosentino","1.163663"
"512",283,"TOTVS S.A","2011","Laércio José de Lucena Cosentino","1.088923"
"513",283,"TOTVS S.A","2010","Laércio José de Lucena Cosentino","0.988471"
"514",283,"TOTVS S.A","2017","Laércio José de Lucena Cosentino","1.181000"
"515",283,"TOTVS S.A","2016","Laércio José de Lucena Cosentino","1.180965"
"516",283,"TOTVS S.A","2015","Laércio José de Lucena Cosentino","1.156813"
"517",283,"TOTVS S.A","2014","Laércio José de Lucena Cosentino","1.153492"
"518",283,"TOTVS S.A","2013","Laércio José de Lucena Cosentino","1.166563"
"519",283,"TOTVS S.A","2012","Laércio José de Lucena Cosentino","1.163663"
"520",283,"TOTVS S.A","2011","Laércio José de Lucena Cosentino","1.088923"
"521",283,"TOTVS S.A","2010","Laércio José de Lucena Cosentino","0.988471"
"522",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"523",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"524",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"525",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"526",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"527",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"528",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"529",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"530",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"531",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"532",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"533",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"534",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"535",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"536",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"537",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"538",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"539",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"540",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"541",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"542",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"543",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"544",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"545",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"546",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"547",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"548",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"549",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"550",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"551",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"552",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"553",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"554",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"555",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"556",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"557",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"558",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"559",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"560",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"561",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"562",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"563",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"564",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"565",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"566",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"567",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"568",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"569",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"570",288,"CSU CARDSYSTEM S/A","2017","Marcos Ribeiro Leite","0.696000"
"571",288,"CSU CARDSYSTEM S/A","2016","Marcos Ribeiro Leite","0.695813"
"572",288,"CSU CARDSYSTEM S/A","2015","Marcos Ribeiro Leite","1.941746"
"573",288,"CSU CARDSYSTEM S/A","2014","Marcos Ribeiro Leite","1.941746"
"574",288,"CSU CARDSYSTEM S/A","2013","Marcos Ribeiro Leite","1.941746"
"575",288,"CSU CARDSYSTEM S/A","2012","Marcos Ribeiro Leite","1.941746"
"576",288,"CSU CARDSYSTEM S/A","2011","Marcos Ribeiro Leite","1.571042"
"577",288,"CSU CARDSYSTEM S/A","2010","Marcos Ribeiro Leite","1.571042"
"578",291,"UNI CIDADE SPTRUST DE RECEBÍVEIS SA","2010","Paulo Eduardo Soares de Oliveira Naddeo","0.200000"
"579",293,"ODONTOPREV S/A","2011","Randal Luiz Zanetti","0.020000"
"580",293,"ODONTOPREV S/A","2010","Randal Luiz Zanetti","0.020000"
"581",293,"ODONTOPREV S/A","2011","Randal Luiz Zanetti","0.020000"
"582",293,"ODONTOPREV S/A","2010","Randal Luiz Zanetti","0.020000"
"583",299,"CCX CARVÃO DA COLOMBIA S.A.","2010","Flavio Godinho","0.000002"
"584",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2017","Sammy Birmarcker","1.150000"
"585",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2016","Sammy Birmarcker","1.148352"
"586",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2015","Sammy Birmarcker","1.863187"
"587",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2014","Sammy Birmarcker","1.910000"
"588",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2013","Sammy Birmarcker","1.310000"
"589",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2012","Sammy Birmarcker","0.862697"
"590",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2017","Sammy Birmarcker","1.150000"
"591",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2016","Sammy Birmarcker","1.148352"
"592",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2015","Sammy Birmarcker","1.863187"
"593",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2014","Sammy Birmarcker","1.910000"
"594",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2013","Sammy Birmarcker","1.310000"
"595",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2012","Sammy Birmarcker","0.862697"
"596",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2017","Sammy Birmarcker","1.150000"
"597",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2016","Sammy Birmarcker","1.148352"
"598",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2015","Sammy Birmarcker","1.863187"
"599",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2014","Sammy Birmarcker","1.910000"
"600",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2013","Sammy Birmarcker","1.310000"
"601",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2012","Sammy Birmarcker","0.862697"
"602",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2017","Sammy Birmarcker","1.150000"
"603",308,"PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS","2016","Sammy Birmarcker","1.148352"
